,Unnamed: 0,restaurant,item,calories,cal_fat,total_fat,sat_fat,trans_fat,cholesterol,sodium,total_carb,fiber,sugar,protein,vit_a,vit_c,calcium,salad,meat_type,PC1,PC2
470,471,Taco Bell,Doritos® Cheesy Gordita Crunch - Fiery,490,250,28,10.0,1.0,55,890,40,5.0,4,20.0,,,,Other,other,0.20499046531206383,0.4424880549677678
471,472,Taco Bell,Doritos® Cheesy Gordita Crunch - Nacho Cheese,490,250,28,10.0,1.0,55,880,40,5.0,5,20.0,,,,Other,red,0.20603555913899804,0.44468954902923047
472,473,Taco Bell,Double Cheesy Gordita Crunch,570,290,32,12.0,1.0,70,1110,44,7.0,5,25.0,15.0,2.0,30.0,Other,other,0.2414020745406874,0.45917175671272104
473,474,Taco Bell,Gordita Supreme® – Beef,300,120,14,5.0,0.0,30,550,31,4.0,6,13.0,,,,Other,red,0.10950145730029165,0.45481694606557316
474,475,Taco Bell,Gordita Supreme® - Chicken,270,90,10,4.0,0.0,40,510,29,2.0,6,16.0,,,,Other,white,0.09558956323509446,0.42309127632975857
475,476,Taco Bell,Gordita Supreme® - Steak,270,90,11,4.0,0.0,30,550,29,2.0,6,14.0,,,,Other,red,0.09321911014923652,0.4247619041300791
476,477,Taco Bell,Nacho Fries Bellgrande,710,360,41,6.0,0.0,30,1420,73,10.0,4,13.0,10.0,4.0,8.0,Other,red,0.23173611242082756,0.5402725557575796
477,478,Taco Bell,Nachos BellGrande®,760,360,39,6.0,0.0,30,1100,82,13.0,5,18.0,,,,Other,red,0.24236741768670741,0.5898570895581877
478,479,Taco Bell,Nachos Supreme,430,210,23,5.0,0.0,30,690,44,7.0,3,12.0,,,,Other,red,0.1474438640960636,0.5015465296238042
479,480,Taco Bell,Triple Layer Nachos,320,140,15,1.5,0.0,0,600,41,6.0,2,7.0,,,,Other,red,0.09798122477290569,0.49998298199992836
480,481,Taco Bell,Triple Melt Nachos,260,140,16,4.5,0.0,30,550,19,3.0,1,10.0,6.0,0.0,10.0,Other,red,0.09163181828627613,0.4102678968287939
481,482,Taco Bell,Beefy Cheddar Crunchwrap Slider,410,170,19,6.0,0.0,25,960,46,4.0,3,14.0,,,,Other,red,0.1429784042859123,0.4663255305586047
482,483,Taco Bell,Beefy Mini Quesadilla,210,110,12,4.0,0.0,25,560,17,3.0,1,9.0,,,,Other,red,0.07460978503049112,0.4311205891161302
483,484,Taco Bell,Beefy Nacho Griller,420,170,19,4.5,0.0,20,870,49,5.0,3,12.0,,,,Other,red,0.13782793107110403,0.48758239647062573
484,485,Taco Bell,BLT Crunchwrap Slider,430,210,23,5.0,0.0,20,900,43,3.0,4,12.0,,,,Other,red,0.14165828008147713,0.4450689066244784
485,486,Taco Bell,Cantina Power Bowl - Chicken,560,200,22,4.0,0.0,60,1520,64,9.0,4,26.0,,,,Other,white,0.19998003991119268,0.5669548537172102
486,487,Taco Bell,Cantina Power Bowl - Steak,580,210,23,4.0,0.0,50,1460,66,10.0,4,27.0,,,,Other,red,0.20150635141385678,0.5778404871292233
487,488,Taco Bell,Cantina Power Bowl - Veggie,540,190,21,3.0,0.0,10,1310,75,14.0,4,14.0,,,,Other,veggie,0.18123546011818734,0.6296690321682338
488,489,Taco Bell,Cheese Quesadilla,480,240,27,11.0,1.0,50,1000,40,4.0,3,19.0,,,,Other,other,0.20285461281549708,0.43250795550636484
489,490,Taco Bell,Cheese Roll-Up,190,80,9,5.0,0.0,20,450,18,2.0,1,9.0,,,,Other,other,0.06638155039119642,0.399535417376644
490,491,Taco Bell,Chicken Quesadilla,520,250,28,12.0,1.0,75,1210,41,4.0,3,27.0,,,,Other,white,0.22831685255238182,0.4334813926973661
491,492,Taco Bell,Chickstar,620,340,37,8.0,0.0,50,1290,53,4.0,4,17.0,8.0,6.0,15.0,Other,white,0.2163618211365191,0.45534970145273845
492,493,Taco Bell,Chili Cheese Burrito,380,150,17,8.0,1.0,35,930,41,5.0,2,16.0,,,,Other,red,0.15992302958713261,0.4499681004358362
493,494,Taco Bell,Chipotle Crispy Chicken Griller,290,170,18,3.0,0.0,25,640,22,1.0,1,9.0,,,,Other,white,0.09272651306707314,0.3947425629766891
494,495,Taco Bell,Crispy Chicken Quesadilla,650,340,37,13.0,0.5,75,1480,51,5.0,3,26.0,10.0,2.0,45.0,Other,white,0.2651661698193147,0.4590722507747679
495,496,Taco Bell,Crunchwrap Supreme®,540,190,21,6.0,0.0,30,1110,71,7.0,7,16.0,,,,Other,red,0.18280514840411677,0.5385070395040527
496,497,Taco Bell,Double Tostada,270,100,11,4.0,0.0,15,650,32,8.0,2,12.0,,,,Other,other,0.0975036037415109,0.5717285574004439
497,498,Taco Bell,Express Taco Salad w/ Chips,580,260,29,9.0,1.0,60,1270,59,8.0,7,23.0,,,,Other,red,0.23603751701884415,0.499505608449294
498,499,Taco Bell,Loaded Potato Griller,470,200,22,6.0,0.0,25,1120,55,4.0,5,13.0,,,,Other,other,0.16138533447574965,0.48157341141576654
499,500,Taco Bell,Mexican Pizza,540,270,31,8.0,1.0,40,860,47,7.0,2,20.0,,,,Other,red,0.20322529003398757,0.46044537094195903
500,501,Taco Bell,MexiMelt®,270,130,14,7.0,1.0,40,740,21,3.0,2,14.0,,,,Other,red,0.12348179743237161,0.39273029248555724
501,502,Taco Bell,Steak Quesalupa,440,210,23,10.0,0.5,60,840,36,3.0,3,22.0,15.0,6.0,35.0,Other,red,0.18194112689204356,0.42947099968516744
502,503,Taco Bell,Chicken Quesalupa,440,200,23,10.0,0.5,60,840,37,3.0,3,22.0,15.0,8.0,35.0,Other,white,0.18135400125028683,0.43250253753240925
503,504,Taco Bell,Beef Quesalupa,460,240,26,11.0,1.0,50,890,38,4.0,3,19.0,15.0,6.0,35.0,Other,red,0.19717596819077815,0.42885105157914083
504,505,Taco Bell,Shredded Chicken Mini Quesadilla,180,70,8,2.5,0.0,25,540,15,2.0,1,12.0,,,,Other,white,0.0613100889721509,0.40087121809609716
505,506,Taco Bell,Spicy Chicken Crunchwrap Slider,400,180,20,4.0,0.0,25,900,42,3.0,3,15.0,,,,Other,white,0.13388717136298967,0.44800806794828485
506,507,Taco Bell,Spicy Tostada,200,90,10,2.5,0.0,10,440,22,4.0,1,7.0,,,,Other,other,0.062172156682297225,0.4460692012533933
507,508,Taco Bell,Stacker,390,170,18,8.0,0.5,40,1050,39,4.0,3,18.0,8.0,2.0,30.0,Other,other,0.1618467253499209,0.44965173527896407
508,509,Taco Bell,Steak Quesadilla,520,250,28,12.0,1.0,65,1250,41,4.0,3,25.0,,,,Other,red,0.22345667336865202,0.42848018809090294
509,510,Taco Bell,Original Triple Double Crunchwrap,700,270,30,9.0,0.5,45,1550,85,9.0,7,23.0,15.0,6.0,25.0,Other,red,0.255258313284604,0.5571122692861673
510,511,Taco Bell,Spicy Triple Double Crunchwrap,780,340,38,10.0,0.5,50,1850,87,9.0,8,23.0,20.0,10.0,25.0,Other,red,0.28813317624980705,0.5603402681429539
511,512,Taco Bell,Express Taco Salad w/ Chips,580,260,29,9.0,1.0,60,1270,59,8.0,7,23.0,,,,Other,red,0.23603751701884415,0.499505608449294
512,513,Taco Bell,Fiesta Taco Salad-Beef,780,380,42,10.0,1.0,60,1340,74,11.0,7,26.0,,,,Other,red,0.2915857060898025,0.5355041118965066
513,514,Taco Bell,Fiesta Taco Salad-Chicken,720,320,35,7.0,0.0,70,1260,70,8.0,8,32.0,,,,Other,white,0.2563789513692781,0.5398212209138876
514,515,Taco Bell,Fiesta Taco Salad-Steak,720,320,36,8.0,1.0,55,1340,70,8.0,8,28.0,,,,Other,red,0.2682668538808452,0.5152071427989474
